ride_id,travel_date,travel_time,travel_from,car_type,max_capacity,Count
12325,2017-12-01,09:40,Kisii,shuttle,11,3
12326,2017-12-01,09:30,Kisii,shuttle,11,7
12327,2018-03-16,10:53,Kijauri,shuttle,11,1
12328,2017-12-01,09:20,Kisii,shuttle,11,5
12329,2018-03-16,10:52,Kijauri,shuttle,11,1
12330,2017-12-01,09:10,Kisii,shuttle,11,5
12331,2017-12-01,09:00,Kisii,shuttle,11,8
12332,2018-03-16,10:51,Kijauri,shuttle,11,1
12333,2017-12-01,08:50,Kisii,shuttle,11,7
12334,2018-03-16,07:13,Kehancha,Bus,49,3
12335,2017-12-01,08:40,Kisii,shuttle,11,9
12336,2017-12-01,08:30,Kisii,shuttle,11,11
12337,2017-12-01,08:20,Kisii,shuttle,11,8
12338,2017-12-01,05:20,Kisii,shuttle,11,11
12339,2018-03-16,07:15,Migori,Bus,49,16
12340,2017-12-01,08:10,Kisii,shuttle,11,7
12341,2018-03-16,09:10,Kijauri,shuttle,11,1
12342,2017-12-01,05:10,Kisii,shuttle,11,10
12343,2017-12-01,05:00,Kisii,shuttle,11,10
12344,2017-12-01,05:30,Kisii,shuttle,11,1
12347,2017-11-30,07:07,Kisii,Bus,49,3
12348,2017-11-30,11:02,Kisii,shuttle,11,5
12349,2017-11-30,09:30,Kisii,shuttle,11,2
12350,2017-11-30,11:01,Kisii,shuttle,11,8
12351,2017-11-30,10:59,Kisii,shuttle,11,2
12352,2017-11-30,07:06,Kisii,Bus,49,4
12353,2017-11-30,10:57,Kisii,shuttle,11,1
12354,2017-11-30,10:51,Kisii,shuttle,11,1
12355,2017-11-30,10:53,Kisii,shuttle,11,2
12356,2017-11-30,05:00,Kisii,shuttle,11,2
12357,2017-11-30,09:50,Kisii,shuttle,11,3
12358,2017-11-30,08:50,Kisii,shuttle,11,7
12359,2017-11-30,10:00,Kisii,shuttle,11,6
12360,2017-11-30,09:40,Kisii,shuttle,11,8
12361,2018-03-16,07:40,Kijauri,shuttle,11,1
12362,2017-11-30,08:40,Kisii,shuttle,11,2
12363,2017-11-30,09:10,Kisii,shuttle,11,4
12364,2017-11-30,09:00,Kisii,shuttle,11,6
12365,2017-11-30,05:50,Kisii,shuttle,11,2
12366,2017-11-30,05:30,Kisii,shuttle,11,1
12368,2017-11-30,07:20,Kisii,shuttle,11,11
12371,2018-03-16,07:04,Homa Bay,Bus,49,11
12372,2018-03-16,06:40,Kijauri,shuttle,11,1
12373,2018-03-16,07:11,Homa Bay,Bus,49,1
12374,2018-03-16,07:04,Nyachenge,Bus,49,1
12375,2018-03-16,06:59,Sirare,Bus,49,3
12376,2018-03-16,07:05,Rongo,Bus,49,3
12377,2018-03-16,07:08,Kehancha,Bus,49,1
12378,2018-03-16,05:10,Kijauri,shuttle,11,1
12379,2017-11-29,07:11,Kisii,Bus,49,18
12380,2017-11-29,07:09,Kisii,Bus,49,4
12382,2017-11-29,10:55,Kisii,shuttle,11,7
12385,2017-11-29,10:54,Kisii,shuttle,11,1
12387,2017-11-29,07:07,Kisii,Bus,49,4
12388,2017-11-29,10:53,Kisii,shuttle,11,4
12389,2017-11-29,10:52,Kisii,shuttle,11,9
12391,2017-11-29,07:06,Kisii,Bus,49,20
12392,2017-11-29,09:50,Kisii,shuttle,11,11
12393,2018-03-17,07:09,Homa Bay,Bus,49,36
12394,2018-03-17,19:07,Sirare,Bus,49,21
12395,2018-03-17,07:15,Migori,Bus,49,13
12396,2018-03-17,07:14,Rongo,Bus,49,10
12397,2018-03-17,07:03,Nyachenge,Bus,49,3
12398,2018-03-17,07:12,Migori,Bus,49,22
12399,2018-03-17,07:04,Nyachenge,Bus,49,4
12400,2017-11-29,10:51,Kisii,shuttle,11,11
12401,2018-03-17,07:13,Kehancha,Bus,49,5
12402,2018-03-17,07:06,Kijauri,Bus,49,1
12403,2018-03-17,08:20,Kijauri,shuttle,11,1
12404,2018-03-17,07:02,Kijauri,Bus,49,1
12405,2018-03-17,06:58,Kijauri,shuttle,11,3
12406,2018-03-17,07:04,Rongo,Bus,49,6
12407,2018-03-17,07:05,Rongo,Bus,49,3
12408,2018-03-17,07:07,Kijauri,Bus,49,1
12409,2018-03-17,07:04,Homa Bay,Bus,49,9
12410,2018-03-17,07:11,Homa Bay,Bus,49,1
12411,2018-03-17,06:59,Sirare,Bus,49,2
12412,2018-03-17,07:08,Kehancha,Bus,49,5
12413,2018-03-17,05:20,Kijauri,shuttle,11,1
12417,2017-11-29,10:50,Kisii,shuttle,11,5
12418,2018-03-18,07:10,Nyachenge,Bus,49,2
12419,2018-03-18,19:07,Sirare,Bus,49,46
12420,2018-03-18,07:09,Homa Bay,Bus,49,34
12421,2018-03-18,07:15,Migori,Bus,49,37
12422,2018-03-18,07:12,Migori,Bus,49,22
12423,2018-03-18,07:11,Homa Bay,Bus,49,2
12424,2018-03-18,07:06,Keroka,Bus,49,2
12425,2018-03-18,07:13,Kehancha,Bus,49,10
12426,2017-11-29,10:40,Kisii,shuttle,11,1
12427,2018-03-18,07:03,Nyachenge,Bus,49,2
12428,2017-11-29,10:10,Kisii,shuttle,11,5
12429,2018-03-18,07:06,Kijauri,Bus,49,7
12430,2018-03-18,07:14,Rongo,Bus,49,5
12431,2018-03-18,07:04,Nyachenge,Bus,49,1
12432,2018-03-18,06:40,Kijauri,shuttle,11,1
12433,2018-03-18,07:04,Homa Bay,Bus,49,23
12434,2018-03-18,06:59,Sirare,Bus,49,5
12435,2018-03-18,07:10,Homa Bay,Bus,49,1
12436,2018-03-18,07:04,Rongo,Bus,49,4
12437,2018-03-18,07:05,Rongo,Bus,49,3
12438,2017-11-29,10:00,Kisii,shuttle,11,8
12443,2017-11-29,05:10,Kisii,shuttle,11,9
12445,2017-11-29,05:30,Kisii,shuttle,11,4
12446,2017-11-29,09:40,Kisii,shuttle,11,9
12447,2018-03-19,07:06,Kijauri,Bus,49,4
12448,2018-03-19,19:07,Sirare,Bus,49,35
12449,2018-03-19,07:12,Migori,Bus,49,41
12450,2018-03-19,07:09,Homa Bay,Bus,49,33
12451,2018-03-19,07:10,Homa Bay,Bus,49,4
12452,2018-03-19,07:03,Nyachenge,Bus,49,1
12453,2018-03-19,07:05,Rongo,Bus,49,8
12454,2018-03-19,07:03,Rongo,Bus,49,9
12455,2018-03-19,07:13,Kehancha,Bus,49,10
12456,2018-03-19,06:59,Sirare,Bus,49,5
12457,2018-03-19,07:04,Rongo,Bus,49,4
12458,2018-03-19,07:08,Kehancha,Bus,49,3
12459,2018-03-19,06:58,Keroka,shuttle,11,1
12460,2018-03-19,07:00,Kijauri,shuttle,11,1
12461,2018-03-19,06:58,Kijauri,shuttle,11,1
12462,2018-03-19,07:15,Migori,Bus,49,16
12463,2018-03-19,06:20,Kijauri,shuttle,11,2
12464,2018-03-19,06:10,Kijauri,shuttle,11,3
12465,2018-03-19,07:04,Nyachenge,Bus,49,1
12466,2018-03-19,07:04,Homa Bay,Bus,49,10
12467,2018-03-19,06:00,Kijauri,shuttle,11,1
12468,2018-03-19,05:50,Kijauri,shuttle,11,1
12473,2017-11-29,09:30,Kisii,shuttle,11,4
12474,2017-11-29,09:20,Kisii,shuttle,11,10
12475,2018-03-20,05:00,Keroka,shuttle,11,1
12476,2018-03-20,07:04,Rongo,Bus,49,2
12477,2018-03-20,19:07,Sirare,Bus,49,47
12478,2018-03-20,07:09,Homa Bay,Bus,49,33
12479,2018-03-20,07:03,Nyachenge,Bus,49,6
12480,2018-03-20,07:08,Rongo,Bus,49,1
12481,2018-03-20,07:14,Rongo,Bus,49,3
12482,2018-03-20,07:06,Kijauri,Bus,49,4
12483,2018-03-20,07:12,Migori,Bus,49,28
12484,2018-03-20,07:13,Kehancha,Bus,49,16
12485,2018-03-20,07:09,Rongo,Bus,49,2
12486,2018-03-20,07:08,Awendo,Bus,49,1
12487,2018-03-20,07:03,Rongo,Bus,49,4
12488,2018-03-20,07:05,Rongo,Bus,49,11
12489,2018-03-20,07:15,Migori,Bus,49,13
12490,2018-03-20,09:10,Kijauri,shuttle,11,1
12491,2018-03-20,07:50,Kijauri,shuttle,11,1
12492,2017-11-29,09:10,Kisii,shuttle,11,9
12493,2018-03-20,07:20,Kijauri,shuttle,11,1
12494,2018-03-20,06:30,Kijauri,shuttle,11,1
12495,2018-03-20,07:08,Kehancha,Bus,49,6
12496,2018-03-20,07:04,Homa Bay,Bus,49,10
12497,2018-03-20,06:59,Sirare,Bus,49,9
12498,2018-03-20,05:40,Kijauri,shuttle,11,1
12499,2018-03-20,05:00,Kijauri,shuttle,11,1
12505,2018-03-20,07:04,Nyachenge,Bus,49,1
12506,2017-11-29,09:00,Kisii,shuttle,11,11
12507,2018-03-21,08:00,Rongo,Bus,49,1
12508,2018-03-21,07:13,Rongo,Bus,49,1
12509,2018-03-21,07:14,Rongo,Bus,49,7
12510,2018-03-21,19:07,Sirare,Bus,49,33
12511,2018-03-21,07:09,Homa Bay,Bus,49,28
12512,2018-03-21,07:06,Keroka,Bus,49,1
12513,2018-03-21,07:09,Rongo,Bus,49,3
12514,2018-03-21,07:10,Homa Bay,Bus,49,1
12515,2018-03-21,07:12,Migori,Bus,49,27
12516,2018-03-21,07:05,Rongo,Bus,49,4
12517,2018-03-21,07:03,Rongo,Bus,49,6
12518,2018-03-21,07:03,Nyachenge,Bus,49,3
12519,2018-03-21,07:06,Kijauri,Bus,49,3
12520,2018-03-21,07:11,Homa Bay,Bus,49,3
12521,2017-11-29,08:50,Kisii,shuttle,11,8
12522,2018-03-21,07:13,Kehancha,Bus,49,18
12523,2018-03-21,08:40,Kijauri,shuttle,11,1
12524,2018-03-21,07:10,Rongo,Bus,49,1
12525,2018-03-21,08:20,Kijauri,shuttle,11,2
12526,2018-03-21,07:08,Awendo,Bus,49,6
12527,2018-03-21,07:04,Rongo,Bus,49,4
12528,2018-03-21,07:08,Rongo,Bus,49,1
12529,2018-03-21,07:15,Migori,Bus,49,19
12530,2018-03-21,06:40,Kijauri,shuttle,11,2
12531,2018-03-21,06:50,Kijauri,shuttle,11,1
12532,2018-03-21,06:10,Kijauri,shuttle,11,1
12533,2018-03-21,07:04,Homa Bay,Bus,49,7
12534,2018-03-21,06:59,Sirare,Bus,49,4
12535,2018-03-21,07:08,Kehancha,Bus,49,14
12541,2017-11-29,08:40,Kisii,shuttle,11,8
12542,2017-11-29,08:30,Kisii,shuttle,11,9
12543,2018-03-22,07:12,Migori,Bus,49,33
12544,2018-03-22,07:04,Rongo,Bus,49,6
12545,2018-03-22,19:07,Sirare,Bus,49,18
12546,2018-03-22,07:03,Nyachenge,Bus,49,2
12547,2018-03-22,07:09,Homa Bay,Bus,49,28
12548,2018-03-22,06:59,Awendo,Bus,49,1
12549,2018-03-22,07:13,Rongo,Bus,49,1
12550,2018-03-22,07:08,Rongo,Bus,49,7
12551,2018-03-22,07:08,Awendo,Bus,49,10
12552,2018-03-22,07:03,Rongo,Bus,49,10
12553,2018-03-22,07:13,Kehancha,Bus,49,12
12554,2018-03-22,07:06,Kijauri,Bus,49,3
12555,2018-03-22,09:30,Kijauri,shuttle,11,1
12556,2018-03-22,09:20,Keroka,shuttle,11,1
12557,2018-03-22,08:30,Kijauri,shuttle,11,1
12558,2018-03-22,07:14,Rongo,Bus,49,3
12559,2018-03-22,07:20,Kijauri,shuttle,11,1
12560,2018-03-22,07:00,Kijauri,shuttle,11,1
12561,2018-03-22,06:30,Kijauri,shuttle,11,1
12562,2018-03-22,07:04,Homa Bay,Bus,49,20
12563,2018-03-22,06:20,Kijauri,shuttle,11,1
12564,2018-03-22,08:00,Migori,Bus,49,19
12565,2018-03-22,06:59,Sirare,Bus,49,3
12566,2018-03-22,05:50,Kijauri,shuttle,11,1
12567,2018-03-22,07:08,Kehancha,Bus,49,10
12568,2018-03-22,05:00,Kijauri,shuttle,11,2
12569,2018-03-22,07:05,Rongo,Bus,49,4
12570,2018-03-22,07:15,Migori,Bus,49,8
12571,2018-03-22,07:04,Homa Bay,Bus,49,1
12572,2018-03-22,07:09,Rongo,Bus,49,2
12579,2017-11-29,08:10,Kisii,shuttle,11,1
12580,2018-03-23,19:07,Sirare,Bus,49,47
12581,2018-03-23,07:14,Rongo,Bus,49,3
12582,2018-03-23,07:12,Migori,Bus,49,37
12583,2018-03-23,08:00,Rongo,Bus,49,1
12584,2018-03-23,07:08,Awendo,Bus,49,18
12585,2018-03-23,08:00,Awendo,Bus,49,2
12586,2018-03-23,07:03,Rongo,Bus,49,5
12587,2018-03-23,07:09,Homa Bay,Bus,49,31
12588,2018-03-23,07:08,Rongo,Bus,49,1
12589,2018-03-23,07:06,Kijauri,Bus,49,5
12591,2018-03-23,07:13,Kehancha,Bus,49,18
12592,2018-03-23,07:04,Rongo,Bus,49,3
12593,2018-03-23,08:40,Kijauri,shuttle,11,1
12594,2017-11-29,08:00,Kisii,shuttle,11,1
12595,2017-11-29,07:50,Kisii,shuttle,11,3
12596,2018-03-23,07:04,Homa Bay,Bus,49,13
12597,2017-11-29,07:40,Kisii,shuttle,11,11
12598,2018-03-23,07:05,Nyachenge,Bus,49,4
12599,2018-03-23,08:00,Migori,Bus,49,7
12600,2018-03-23,07:05,Rongo,Bus,49,6
12601,2018-03-23,06:59,Sirare,Bus,49,2
12602,2018-03-23,07:15,Migori,Bus,49,1
12609,2017-11-29,07:30,Kisii,shuttle,11,3
12610,2018-03-24,08:00,Nyachenge,Bus,49,2
12611,2018-03-24,07:14,Rongo,Bus,49,6
12612,2018-03-24,08:00,Awendo,Bus,49,5
12613,2018-03-24,19:07,Sirare,Bus,49,23
12614,2018-03-24,07:09,Homa Bay,Bus,49,34
12615,2017-11-29,06:50,Kisii,shuttle,11,1
12616,2018-03-24,08:00,Migori,Bus,49,19
12617,2018-03-24,07:03,Rongo,Bus,49,8
12618,2018-03-24,07:06,Kijauri,Bus,49,2
12619,2018-03-24,07:12,Migori,Bus,49,37
12620,2018-03-24,07:08,Awendo,Bus,49,11
12621,2018-03-24,07:06,Keroka,Bus,49,2
12622,2018-03-24,07:04,Rongo,Bus,49,2
12623,2018-03-24,07:13,Kehancha,Bus,49,26
12624,2018-03-24,07:13,Awendo,Bus,49,8
12625,2018-03-24,10:00,Kijauri,shuttle,11,1
12626,2018-03-24,07:04,Keroka,Bus,49,1
12627,2018-03-24,09:50,Kijauri,shuttle,11,1
12628,2018-03-24,07:12,Rongo,Bus,49,1
12629,2018-03-24,07:05,Rongo,Bus,49,7
12630,2018-03-24,07:07,Keroka,Bus,49,1
12631,2018-03-24,07:15,Kijauri,shuttle,11,1
12632,2018-03-24,19:03,Kijauri,Bus,49,3
12633,2018-03-24,06:30,Kijauri,shuttle,11,1
12634,2018-03-24,07:04,Homa Bay,Bus,49,5
12635,2018-03-24,07:03,Nyachenge,Bus,49,1
12636,2018-03-24,06:59,Sirare,Bus,49,2
12637,2018-03-24,06:40,Kijauri,shuttle,11,1
12639,2018-03-24,06:00,Kijauri,shuttle,11,1
12640,2018-03-24,07:08,Kehancha,Bus,49,11
12641,2018-03-24,07:09,Rongo,Bus,49,1
12642,2018-03-24,05:00,Kijauri,shuttle,11,1
12649,2017-11-29,06:20,Kisii,shuttle,11,2
12651,2018-03-25,05:00,Keroka,shuttle,11,1
12652,2017-11-29,05:40,Kisii,shuttle,11,7
12653,2017-11-29,06:00,Kisii,shuttle,11,7
12654,2018-03-25,07:14,Rongo,Bus,49,5
12655,2018-03-25,07:11,Rongo,Bus,49,1
12656,2018-03-25,07:06,Kijauri,Bus,49,6
12657,2018-03-25,07:09,Nyachenge,Bus,49,1
12658,2018-03-25,07:09,Rongo,Bus,49,4
12659,2018-03-25,08:00,Awendo,Bus,49,6
12660,2018-03-25,07:12,Migori,Bus,49,26
12661,2018-03-25,07:08,Awendo,Bus,49,28
12662,2018-03-25,07:10,Homa Bay,Bus,49,4
12663,2018-03-25,07:09,Homa Bay,Bus,49,31
12664,2018-03-25,19:07,Sirare,Bus,49,47
12665,2018-03-25,07:03,Rongo,Bus,49,7
12666,2018-03-25,05:10,Kijauri,shuttle,11,1
12667,2018-03-25,07:03,Nyachenge,Bus,49,8
12668,2018-03-25,07:04,Rongo,Bus,49,4
12669,2018-03-25,07:11,Homa Bay,Bus,49,6
12670,2018-03-25,11:02,Kijauri,shuttle,11,1
12671,2018-03-25,07:13,Kehancha,Bus,49,12
12672,2018-03-25,10:54,Kijauri,shuttle,11,1
12673,2017-11-29,05:50,Kisii,shuttle,11,11
12674,2018-03-25,10:40,Kijauri,shuttle,11,1
12675,2018-03-25,09:40,Kijauri,shuttle,11,1
12676,2018-03-25,08:50,Kijauri,shuttle,11,1
12677,2018-03-25,07:08,Kehancha,Bus,49,3
12678,2018-03-25,07:07,Kijauri,Bus,49,1
12679,2018-03-25,08:00,Migori,Bus,49,34
12680,2018-03-25,06:58,Kijauri,shuttle,11,1
12681,2018-03-25,08:00,Nyachenge,Bus,49,1
12682,2018-03-25,06:20,Kijauri,shuttle,11,2
12683,2018-03-25,07:04,Homa Bay,Bus,49,29
12684,2018-03-25,06:59,Sirare,Bus,49,13
12685,2018-03-25,07:05,Rongo,Bus,49,4
12686,2018-03-25,09:30,Kijauri,shuttle,11,1
12694,2018-03-25,05:40,Kijauri,shuttle,11,1
12695,2018-03-26,07:06,Kijauri,Bus,49,3
12696,2018-03-26,07:09,Rongo,Bus,49,3
12697,2018-03-26,08:00,Rongo,Bus,49,1
12698,2018-03-26,19:07,Sirare,Bus,49,48
12699,2018-03-26,07:09,Homa Bay,Bus,49,30
12700,2018-03-26,07:14,Rongo,Bus,49,9
12701,2018-03-26,07:05,Rongo,Bus,49,7
12702,2018-03-26,07:08,Awendo,Bus,49,27
12703,2018-03-26,07:12,Migori,Bus,49,30
12704,2018-03-26,08:00,Awendo,Bus,49,4
12705,2018-03-26,07:13,Awendo,Bus,49,5
12706,2018-03-26,07:03,Rongo,Bus,49,5
12707,2017-11-29,05:20,Kisii,shuttle,11,1
12708,2018-03-26,07:13,Kehancha,Bus,49,23
12709,2018-03-26,07:04,Rongo,Bus,49,5
12710,2018-03-26,09:40,Kijauri,shuttle,11,1
12711,2018-03-26,09:20,Kijauri,shuttle,11,1
12712,2018-03-26,07:03,Nyachenge,Bus,49,4
12713,2018-03-26,07:06,Keroka,Bus,49,1
12714,2018-03-26,06:58,Kijauri,shuttle,11,3
12715,2018-03-26,06:30,Keroka,shuttle,11,1
12716,2018-03-26,06:50,Kijauri,shuttle,11,2
12717,2018-03-26,07:04,Nyachenge,Bus,49,1
12718,2018-03-26,07:11,Homa Bay,Bus,49,1
12719,2018-03-26,07:04,Homa Bay,Bus,49,15
12720,2018-03-26,06:59,Sirare,Bus,49,9
12721,2018-03-26,08:00,Migori,Bus,49,12
12722,2018-03-26,05:40,Kijauri,shuttle,11,1
12723,2018-03-26,07:08,Kehancha,Bus,49,8
12724,2018-03-26,05:30,Kijauri,shuttle,11,1
12725,2017-11-29,05:00,Kisii,shuttle,11,1
12726,2018-03-26,07:10,Rongo,Bus,49,1
12735,2018-03-26,07:12,Kijauri,Bus,49,1
12736,2018-03-27,07:06,Keroka,Bus,49,3
12737,2018-03-27,19:07,Sirare,Bus,49,46
12738,2018-03-27,07:06,Kijauri,Bus,49,8
12739,2018-03-27,07:10,Homa Bay,Bus,49,12
12740,2018-03-27,07:09,Homa Bay,Bus,49,32
12741,2018-03-27,07:12,Migori,Bus,49,39
12742,2018-03-27,07:03,Rongo,Bus,49,15
12743,2018-03-27,07:05,Rongo,Bus,49,9
12744,2018-03-27,07:13,Kehancha,Bus,49,20
12745,2018-03-27,08:00,Awendo,Bus,49,10
12746,2018-03-27,07:09,Rongo,Bus,49,4
12747,2018-03-27,07:13,Awendo,Bus,49,6
12748,2018-03-27,07:04,Rongo,Bus,49,8
12749,2018-03-27,06:59,Sirare,Bus,49,1
12750,2018-03-27,08:10,Kijauri,shuttle,11,2
12751,2018-03-27,07:08,Awendo,Bus,49,27
12752,2018-03-27,07:50,Kijauri,shuttle,11,1
12753,2018-03-27,07:14,Rongo,Bus,49,4
12754,2018-03-27,07:20,Kijauri,shuttle,11,2
12755,2018-03-27,06:30,Kijauri,shuttle,11,1
12756,2018-03-27,06:40,Kijauri,shuttle,11,1
12757,2018-03-27,07:11,Homa Bay,Bus,49,3
12758,2018-03-27,07:04,Homa Bay,Bus,49,16
12759,2018-03-27,07:03,Nyachenge,Bus,49,1
12760,2018-03-27,08:00,Migori,Bus,49,17
12761,2018-03-27,07:08,Kehancha,Bus,49,11
12762,2018-03-27,06:50,Keroka,shuttle,11,1
12772,2017-11-28,07:15,Kisii,Bus,49,1
12773,2017-11-28,07:06,Kisii,Bus,49,8
12774,2017-11-28,08:40,Kisii,shuttle,11,4
12775,2018-03-28,07:08,Rongo,Bus,49,3
12776,2018-03-28,19:07,Sirare,Bus,49,24
12777,2018-03-28,07:03,Rongo,Bus,49,6
12778,2018-03-28,07:05,Rongo,Bus,49,21
12779,2018-03-28,07:12,Migori,Bus,49,32
12780,2018-03-28,07:08,Awendo,Bus,49,11
12781,2018-03-28,07:07,Keroka,Bus,49,1
12782,2018-03-28,07:13,Rongo,Bus,49,2
12783,2018-03-28,07:06,Kijauri,Bus,49,2
12784,2018-03-28,07:10,Homa Bay,Bus,49,1
12785,2018-03-28,07:09,Homa Bay,Bus,49,32
12787,2018-03-28,07:13,Kehancha,Bus,49,16
12788,2018-03-28,07:13,Awendo,Bus,49,3
12789,2018-03-28,07:03,Nyachenge,Bus,49,3
12790,2018-03-28,08:00,Nyachenge,Bus,49,1
12791,2018-03-28,08:10,Kijauri,shuttle,11,1
12792,2018-03-28,07:09,Rongo,Bus,49,5
12793,2018-03-28,19:07,Rongo,Bus,49,1
12794,2018-03-28,07:15,Kijauri,shuttle,11,1
12795,2018-03-28,08:00,Awendo,Bus,49,1
12796,2018-03-28,06:59,Sirare,Bus,49,8
12797,2018-03-28,05:50,Kijauri,shuttle,11,1
12798,2018-03-28,07:04,Homa Bay,Bus,49,8
12799,2018-03-28,08:00,Migori,Bus,49,2
12800,2018-03-28,07:08,Kehancha,Bus,49,4
12802,2018-03-28,07:04,Nyachenge,Bus,49,1
12811,2017-11-28,07:01,Kisii,Bus,49,7
12813,2018-03-28,06:59,Rongo,Bus,49,1
12815,2018-03-29,07:06,Kijauri,Bus,49,10
12816,2018-03-29,19:07,Sirare,Bus,49,40
12817,2018-03-29,07:08,Awendo,Bus,49,23
12818,2018-03-29,06:59,Migori,Bus,49,1
12819,2018-03-29,07:03,Nyachenge,Bus,49,2
12820,2018-03-29,07:14,Rongo,Bus,49,29
12821,2018-03-29,07:12,Migori,Bus,49,37
12822,2018-03-29,07:13,Kehancha,Bus,49,21
12823,2018-03-29,07:13,Awendo,Bus,49,6
12824,2018-03-29,07:06,Keroka,Bus,49,1
12825,2018-03-29,10:50,Kijauri,shuttle,11,1
12826,2018-03-29,07:08,Keroka,Bus,49,1
12827,2018-03-29,07:07,Keroka,Bus,49,1
12828,2018-03-29,09:00,Kijauri,shuttle,11,1
12829,2018-03-29,08:30,Kijauri,shuttle,11,1
12830,2018-03-29,07:08,Kehancha,Bus,49,7
12831,2018-03-29,08:40,Kijauri,shuttle,11,1
12832,2018-03-29,08:00,Awendo,Bus,49,1
12833,2018-03-29,07:12,Awendo,Bus,49,1
12834,2018-03-29,07:11,Homa Bay,Bus,49,3
12835,2018-03-29,06:20,Kijauri,shuttle,11,4
12836,2018-03-29,07:05,Rongo,Bus,49,9
12837,2018-03-29,08:00,Migori,Bus,49,13
12838,2018-03-29,06:59,Sirare,Bus,49,5
12839,2018-03-29,07:09,Homa Bay,Bus,49,2
12840,2018-03-29,07:04,Homa Bay,Bus,49,3
12841,2017-11-28,08:20,Kisii,shuttle,11,2
12849,2018-03-30,07:08,Awendo,Bus,49,23
12850,2018-03-30,07:14,Rongo,Bus,49,31
12851,2018-03-30,19:07,Sirare,Bus,49,33
12852,2018-03-30,08:00,Migori,Bus,49,14
12853,2018-03-30,07:12,Migori,Bus,49,30
12855,2018-03-30,07:03,Rongo,Bus,49,3
12856,2018-03-30,07:07,Keroka,Bus,49,1
12857,2018-03-30,07:13,Kehancha,Bus,49,13
12858,2018-03-30,07:06,Kijauri,Bus,49,5
12859,2018-03-30,10:20,Kijauri,shuttle,11,1
12860,2018-03-30,07:13,Awendo,Bus,49,4
12861,2018-03-30,09:50,Kijauri,shuttle,11,2
12862,2017-11-28,08:10,Kisii,shuttle,11,9
12863,2018-03-30,08:20,Kijauri,shuttle,11,1
12864,2018-03-30,07:13,Rongo,Bus,49,1
12865,2018-03-30,07:20,Kijauri,shuttle,11,2
12866,2018-03-30,07:08,Rongo,Bus,49,2
12867,2018-03-30,07:03,Nyachenge,Bus,49,2
12868,2018-03-30,06:59,Awendo,Bus,49,3
12869,2018-03-30,07:04,Kijauri,Bus,49,2
12870,2018-03-30,06:59,Sirare,Bus,49,6
12871,2018-03-30,07:11,Homa Bay,Bus,49,1
12872,2018-03-30,07:08,Kehancha,Bus,49,8
12873,2018-03-30,07:05,Rongo,Bus,49,6
12874,2018-03-30,05:30,Kijauri,shuttle,11,1
12875,2018-03-30,07:04,Rongo,Bus,49,3
12876,2018-03-30,08:00,Awendo,Bus,49,1
12877,2018-03-30,07:04,Homa Bay,Bus,49,2
12878,2018-03-30,07:04,Nyachenge,Bus,49,1
12879,2018-03-30,07:09,Homa Bay,Bus,49,1
12887,2017-11-28,07:09,Kisii,Bus,49,2
12888,2017-11-28,08:00,Kisii,shuttle,11,11
12889,2017-11-28,07:50,Kisii,shuttle,11,10
12890,2017-11-28,07:40,Kisii,shuttle,11,11
12892,2018-03-31,07:03,Nyachenge,Bus,49,6
12894,2018-03-31,07:03,Rongo,Bus,49,11
12895,2018-03-31,07:08,Awendo,Bus,49,23
12896,2018-03-31,07:12,Migori,Bus,49,24
12897,2018-03-31,07:05,Rongo,Bus,49,19
12898,2018-03-31,19:07,Sirare,Bus,49,14
12899,2018-03-31,07:13,Kehancha,Bus,49,10
12900,2018-03-31,09:10,Kijauri,shuttle,11,3
12901,2018-03-31,08:00,Rongo,Bus,49,3
12902,2018-03-31,07:09,Rongo,Bus,49,3
12903,2018-03-31,19:04,Kijauri,Bus,49,1
12904,2017-11-28,07:30,Kisii,shuttle,11,11
12905,2018-03-31,07:04,Rongo,Bus,49,3
12906,2018-03-31,07:13,Awendo,Bus,49,2
12907,2018-03-31,19:03,Kijauri,Bus,49,3
12908,2018-03-31,07:06,Kijauri,Bus,49,4
12909,2018-03-31,06:58,Kijauri,shuttle,11,6
12910,2018-03-31,07:07,Keroka,Bus,49,1
12912,2018-03-31,08:00,Migori,Bus,49,11
12913,2018-03-31,07:04,Nyachenge,Bus,49,4
12914,2018-03-31,06:30,Kijauri,shuttle,11,2
12915,2018-03-31,06:20,Kijauri,shuttle,11,2
12916,2018-03-31,06:59,Sirare,Bus,49,4
12917,2018-03-31,07:08,Kehancha,Bus,49,2
12918,2018-03-31,07:14,Rongo,Bus,49,1
12923,2018-03-31,05:40,Kijauri,shuttle,11,1
12924,2018-04-01,08:00,Awendo,Bus,49,15
12925,2018-04-01,07:04,Rongo,Bus,49,6
12926,2018-04-01,07:08,Awendo,Bus,49,20
12927,2018-04-01,07:14,Rongo,Bus,49,27
12928,2018-04-01,07:13,Migori,Bus,49,13
12929,2018-04-01,07:12,Awendo,Bus,49,2
12930,2018-04-01,19:07,Sirare,Bus,49,26
12931,2018-04-01,10:55,Kijauri,shuttle,11,2
12932,2018-04-01,07:14,Nyachenge,Bus,49,9
12933,2018-04-01,08:00,Migori,Bus,49,11
12934,2018-04-01,07:12,Migori,Bus,49,40
12935,2018-04-01,07:13,Awendo,Bus,49,9
12936,2018-04-01,07:06,Kijauri,Bus,49,5
12937,2018-04-01,07:13,Kehancha,Bus,49,22
